row_id,title,url,area,block,scope,property_type,size_marla,beds,baths,asking_price,comp_count,comp_low,comp_typical,comp_high,position,deviation,confidence,predicted_price,image
739,"5 Marla Spanish House DHA 9 Town, Lahore",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_spanish_house_dha_9_town_lahore-54605351-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,4.0,32000000.0,738,25000000.0,27500000.0,32500000.0,within,0.0,high,29591372.0,https://media.zameen.com/thumbnails/305936667-400x300.jpeg
740,"5 Marla Modern House DHA 9 Town, Lahore",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_house_dha_9_town_lahore-54605193-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,4.0,36500000.0,738,25000000.0,27500000.0,32500000.0,above,0.1231,high,29683116.0,https://media.zameen.com/thumbnails/305934953-400x300.jpeg
741,"5 Marla Modern House DHA 9 Town, Lahore",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_house_dha_9_town_lahore-54605415-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,4.0,34500000.0,738,25000000.0,27500000.0,32500000.0,above,0.0615,high,29576192.0,https://media.zameen.com/thumbnails/305936842-400x300.jpeg
742,24 Marla Corner Brand New Faisal Rasul Design Most Beautiful Bungalow 15KV Solar Installed With Green Meter For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_24_marla_corner_brand_new_faisal_rasul_design_most_beautiful_bungalow_15kv_solar_installed_with_green_meter_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54326932-1613-1.html,DHA Phase 6,Block D,block,House,24.0,6.0,7.0,180000000.0,42,87500000.0,121000000.0,178775000.0,within,0.0,high,170589248.0,https://media.zameen.com/thumbnails/299792137-400x300.jpeg
743,One Kanal Brand New Spanish Design Most Beautiful Swimming Pool Bungalow For Sale At Prime Of DHA Lahore Near To Park Masjid & DHA Raya Fairways Commercial.,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_f_one_kanal_brand_new_spanish_design_most_beautiful_swimming_pool_bungalow_for_sale_at_prime_of_dha_lahore_near_to_park_masjid_dha_raya_fairways_commercial-54326793-1615-1.html,DHA Phase 6,Block F,block,House,20.0,5.0,6.0,140000000.0,12,80350000.0,91750000.0,145250000.0,within,0.0,low,112756048.0,https://media.zameen.com/thumbnails/299791909-400x300.jpeg
744,3 Marla Brand New Modran House For Sale Al Hafeez Garden Phase 2  TMA Approved Society  Wapda Approved Society  Gas Approved,https://www.zameen.com/Property/al_hafeez_garden_phase_2_al_hafeez_garden_phase_2_-_overseas_block_3_marla_brand_new_modran_house_for_sale_al_hafeez_garden_phase_2_tma_approved_society_wapda_approved_society_gas_approved-54676783-22405-1.html,Al Hafeez Garden Phase 2,Overseas Block,area,House,3.0,3.0,4.0,14800000.0,6,13375000.0,14500000.0,15225000.0,within,0.0,low,14470424.0,https://media.zameen.com/thumbnails/306615634-400x300.jpeg
745,One Kanal Used Spanish Design 5-Bedroom Bungalow 15KV Solar Installed For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_ee_one_kanal_used_spanish_design_5-bedroom_bungalow_15kv_solar_installed_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54151214-1593-1.html,DHA Phase 4,Block EE,area,House,20.0,5.0,6.0,72500000.0,110,69900000.0,81250000.0,97599999.99999997,within,0.0,high,74289192.0,https://media.zameen.com/thumbnails/300554451-400x300.jpeg
746,5 Marla House For Sale In Paragon City Lahore,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50919969-1014-1.html,Paragon City,,area,House,5.0,3.0,4.0,25000000.0,130,19675000.0,25000000.0,27824999.999999996,within,0.0,high,24512044.0,https://media.zameen.com/thumbnails/301984138-400x300.jpeg
747,One Kanal Like Brand New Luxury Ultra-Modern Design Most Beautiful Bungalow 2 Servant Quarter In Basement For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_j_one_kanal_like_brand_new_luxury_ultra-modern_design_most_beautiful_bungalow_2_servant_quarter_in_basement_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54430276-1606-1.html,DHA Phase 5,Block J,area,House,20.0,5.0,6.0,135000000.0,236,86925000.0,104750000.0,149625000.0,within,0.0,high,105807792.0,https://media.zameen.com/thumbnails/304244149-400x300.jpeg
749,House For Sale,https://www.zameen.com/Property/main_canal_bank_road_al_hafeez_garden_-_phase_2_house_for_sale-54676780-11172-1.html,Al Hafeez Garden,Phase 2,block,House,3.0,3.0,4.0,14800000.0,18,12500000.0,14350000.0,16000000.0,within,0.0,low,15515234.0,https://media.zameen.com/thumbnails/306615611-400x300.jpeg
750,"10 Marla Residential House For Sale In Sector C, Nearby Commercial Market, School, Mosque and Health Care Canter",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_residential_house_for_sale_in_sector_c_nearby_commercial_market_school_mosque_and_health_care_canter-54656982-1784-1.html,Bahria Town,Sector C,block,House,10.0,5.0,6.0,28500000.0,102,28500000.0,36000000.0,43425000.0,within,0.0,high,37353884.0,https://media.zameen.com/thumbnails/306429013-400x300.jpeg
751,Modern House For Sale at Top Location Near Dolmen & Park Mosque,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_modern_house_for_sale_at_top_location_near_dolmen_park_mosque-54188141-1610-1.html,DHA Phase 6,Block A,block,House,10.0,4.0,5.0,53500000.0,11,48750000.0,51500000.0,71250000.0,within,0.0,low,52924864.0,https://media.zameen.com/thumbnails/306476270-400x300.jpeg
752,Brand New 8 Marla House Available In Al Rehman Phase 2 - Block L For Sale,https://www.zameen.com/Property/al_rehman_garden_phase_2_al_rehman_phase_2_-_block_l_brand_new_8_marla_house_available_in_al_rehman_phase_2_-_block_l_for_sale-54354394-12983-1.html,Al Rehman Phase 2,Block L,area,House,8.0,5.0,5.0,41000000.0,15,25150000.0,37000000.0,47150000.0,within,0.0,low,43448532.0,https://media.zameen.com/thumbnails/302730810-400x300.jpeg
753,3 Marla Most Beautiful House For Sale Al Rehman Garden Phase 2 Lahore,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_3_marla_most_beautiful_house_for_sale_al_rehman_garden_phase_2_lahore-54100133-4506-1.html,Al Rehman Garden Phase 2,,area,House,3.0,3.0,4.0,13000000.0,18,12500000.0,13250000.0,14390000.0,within,0.0,low,12628432.0,https://media.zameen.com/thumbnails/306378546-400x300.jpeg
754,5 MARLA BRAND NEW UNIQUE & STYLISH HOUSE FOR SALE,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_unique_stylish_house_for_sale-53661380-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,4.0,28000000.0,738,25000000.0,27500000.0,32500000.0,within,0.0,high,28747976.0,https://media.zameen.com/thumbnails/299826432-400x300.jpeg
755,3 Marla Brand New Modern Luxury House for Sale New Lahore City Phase 2,https://www.zameen.com/Property/new_lahore_city_new_lahore_city_-_phase_2_3_marla_brand_new_modern_luxury_house_for_sale_new_lahore_city_phase_2-54612368-15750-1.html,New Lahore City,Phase 2,block,House,3.0,3.0,4.0,11500000.0,11,10000000.0,11500000.0,12250000.0,within,0.0,low,11417131.0,https://media.zameen.com/thumbnails/306171451-400x300.jpeg
756,Sophisticated 10 Marla Modern Villa For Sale In DHA Phase 7 Lahore,https://www.zameen.com/Property/dha_defence_dha_phase_7_sophisticated_10_marla_modern_villa_for_sale_in_dha_phase_7_lahore-54059469-1450-1.html,DHA Phase 7,,area,House,10.0,4.0,5.0,49500000.0,288,45305000.0,51250000.0,59974999.99999999,within,0.0,high,49996840.0,https://media.zameen.com/thumbnails/306444158-400x300.jpeg
757,Well-Constructed House Available For Sale In New Lahore City,https://www.zameen.com/Property/lahore_new_lahore_city_well-constructed_house_available_for_sale_in_new_lahore_city-54602382-8152-1.html,New Lahore City,,area,House,3.0,3.0,3.0,11000000.0,33,10000000.0,11000000.0,12000000.0,within,0.0,high,10583053.0,https://media.zameen.com/thumbnails/305912134-400x300.jpeg
758,10 Marla Brand New Beautifully Designed Modern House With Full Basement for Sale DHA Phase 7,https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_brand_new_beautifully_designed_modern_house_with_full_basement_for_sale_dha_phase_7-54483602-1450-1.html,DHA Phase 7,,area,House,10.0,5.0,5.0,52500000.0,288,45305000.0,51000000.0,59974999.99999999,within,0.0,high,59083632.0,https://media.zameen.com/thumbnails/304899953-400x300.jpeg
759,1 Kanal Ultra Modern Luxury Designer House,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_nargis_block_1_kanal_ultra_modern_luxury_designer_house-54648952-1791-1.html,Bahria Town,Nargis Block,area,House,20.0,6.0,7.0,75000000.0,142,60000000.0,75000000.0,95000000.0,within,0.0,high,78818864.0,https://media.zameen.com/thumbnails/306525062-400x300.jpeg
760,1 Kanal Brand New Fully Furnished With Pool A Plus Construction Modern Design Bungalow For Sale In DHA Phase 6 Lahore Owner Needy,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_1_kanal_brand_new_fully_furnished_with_pool_a_plus_construction_modern_design_bungalow_for_sale_in_dha_phase_6_lahore_owner_needy-52715220-1619-1.html,DHA Phase 6,Block K,block,House,20.0,5.0,6.0,87500000.0,90,93450000.0,139000000.0,229865000.0,below,0.0637,high,119045968.0,https://media.zameen.com/thumbnails/301459466-400x300.jpeg
761,A House Of 40 Marla In DHA Phase 8 - Block T Brand New Full Basement Full Furnished Swimming Pool Home Theater Lift Facinh 150 Feet Road Very Nice Location,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_t_a_house_of_40_marla_in_dha_phase_8_-_block_t_brand_new_full_basement_full_furnished_swimming_pool_home_theater_lift_facinh_150_feet_road_very_nice_location-54150423-1635-1.html,DHA Phase 8,Block T,area,House,40.0,6.0,7.0,305000000.0,11,162500000.0,259500000.0,371250000.0,within,0.0,low,318505152.0,https://media.zameen.com/thumbnails/299651250-400x300.jpeg
762,This Is Your Chance To Buy House In DHA Phase 7 - Block Y,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_this_is_your_chance_to_buy_house_in_dha_phase_7_-_block_y-54639503-1632-1.html,DHA Phase 7,Block Y,block,House,10.0,4.0,5.0,61000000.0,63,46590000.0,53500000.0,65000000.0,within,0.0,high,50861532.0,https://media.zameen.com/thumbnails/306266067-400x300.jpeg
763,"Ideal 20 Marla House Available In DHA Phase 6, Lahore",https://www.zameen.com/Property/dha_defence_dha_phase_6_ideal_20_marla_house_available_in_dha_phase_6_lahore-54639505-1448-1.html,DHA Phase 6,,area,House,20.0,5.0,6.0,170000000.0,1003,87500000.0,112500000.0,190000000.0,within,0.0,high,106782360.0,https://media.zameen.com/thumbnails/306265988-400x300.jpeg
764,1 KANAL BEAUTIFUL HOUSE FOR SALE- DHA PHASE-6,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_beautiful_house_for_sale-_dha_phase-6-54504276-1448-1.html,DHA Phase 6,,area,House,20.0,7.0,6.0,100000000.0,1003,87500000.0,112500000.0,190000000.0,within,0.0,high,113676168.0,https://media.zameen.com/thumbnails/304979035-400x300.jpeg
765,"1 Kanal Fully Furnished Designer House for Sale in T Block, DHA Phase 7 Lahore",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_1_kanal_fully_furnished_designer_house_for_sale_in_t_block_dha_phase_7_lahore-54435469-1627-1.html,DHA Phase 7,Block T,block,House,20.0,5.0,6.0,160000000.0,59,75350000.0,87500000.0,124930000.0,above,0.2807,high,114165064.0,https://media.zameen.com/thumbnails/304293995-400x300.jpeg
766,5Marla Low Price House For Sale,https://www.zameen.com/Property/lahore_dha_11_rahbar_5marla_low_price_house_for_sale-54628042-1410-1.html,DHA 11 Rahbar,,area,House,5.0,3.0,4.0,21500000.0,50,22435000.000000004,27000000.0,29325000.0,within,0.0,high,22566052.0,https://media.zameen.com/thumbnails/306147049-400x300.jpeg
767,One Kanal Used Modern Design Bungalow For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_ee_one_kanal_used_modern_design_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54429350-1593-1.html,DHA Phase 4,Block EE,area,House,20.0,5.0,6.0,76500000.0,110,69900000.0,81250000.0,97599999.99999997,within,0.0,high,77466904.0,https://media.zameen.com/thumbnails/304234645-400x300.jpeg
768,One Kanal Slightly Used Ultra Modern Designer Owner Build Bungalow For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_cc_one_kanal_slightly_used_ultra_modern_designer_owner_build_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54422517-1591-1.html,DHA Phase 4,Block CC,area,House,20.0,3.0,5.0,74500000.0,110,69900000.0,81250000.0,97599999.99999997,within,0.0,high,67384824.0,https://media.zameen.com/thumbnails/304174718-400x300.jpeg
769,22 Marla Slightly Ultra-Modern Design Most Beautiful 6-Bedroom Bungalow For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_ff_22_marla_slightly_ultra-modern_design_most_beautiful_6-bedroom_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-54413567-1594-1.html,DHA Phase 4,Block FF,area,House,22.0,6.0,7.0,64000000.0,109,70000000.0,82500000.0,98199999.99999999,below,0.0857,high,79602984.0,https://media.zameen.com/thumbnails/304068933-400x300.jpeg
773,5 Marla House For Sale In DHA 9 Town,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_house_for_sale_in_dha_9_town-54332635-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,3.0,29500000.0,738,25000000.0,27500000.0,32500000.0,within,0.0,high,28246088.0,https://media.zameen.com/thumbnails/300005878-400x300.jpeg
774,8 Marla House For Sale | Bahria Orchard Phase 1 | Prime Location,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_8_marla_house_for_sale_bahria_orchard_phase_1_prime_location-54555088-8235-1.html,Bahria Orchard Phase 1,,area,House,8.0,5.0,5.0,32500000.0,47,24000000.0,28000000.0,45000000.0,within,0.0,high,29865128.0,https://media.zameen.com/thumbnails/305464726-400x300.jpeg
775,5 Marla Out Class Stylish Luxury Bungalow For Sale In DHA Phase 9 Town Lahore,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_out_class_stylish_luxury_bungalow_for_sale_in_dha_phase_9_town_lahore-54150998-1452-1.html,DHA 9 Town,,area,House,5.0,3.0,4.0,26000000.0,738,25000000.0,27500000.0,32500000.0,within,0.0,high,26654456.0,https://media.zameen.com/thumbnails/300759986-400x300.jpeg
776,Most Beautiful One Kanal Modern Design Luxury Bungalow For Sale At Super Hot Location In Dha Phase 7,https://www.zameen.com/Property/dha_defence_dha_phase_7_most_beautiful_one_kanal_modern_design_luxury_bungalow_for_sale_at_super_hot_location_in_dha_phase_7-52750318-1450-1.html,DHA Phase 7,,area,House,20.0,6.0,7.0,87500000.0,1053,74900000.0,84900000.0,117500000.0,within,0.0,high,88648864.0,https://media.zameen.com/thumbnails/299842741-400x300.jpeg
777,100% ORIGINAL PICTURES 02 KANAL FULL FURNISHED BRAND NEW SPLENDID ROYAL BUNGALOW FOR SALE,https://www.zameen.com/Property/dha_defence_dha_phase_6_100_original_pictures_02_kanal_full_furnished_brand_new_splendid_royal_bungalow_for_sale-53049861-1448-1.html,DHA Phase 6,,area,House,40.0,6.0,7.0,245000000.0,230,217500000.0,370000000.0,550000000.0,within,0.0,high,271571744.0,https://media.zameen.com/thumbnails/299970171-400x300.jpeg
778,01 KANAL BRAND NEW UNIQUE & STYLISH HOUSE FOR SALE,https://www.zameen.com/Property/dha_defence_dha_phase_6_01_kanal_brand_new_unique_stylish_house_for_sale-53662668-1448-1.html,DHA Phase 6,,area,House,20.0,6.0,6.0,88900000.0,1003,87500000.0,112500000.0,190000000.0,within,0.0,high,107089536.0,https://media.zameen.com/thumbnails/299970223-400x300.jpeg
779,MOST UNIQUE DESIGN ONE KANAL LUXURIOUS HOUSE NEAR RAYA GOLF CLUB FOR SALE,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_most_unique_design_one_kanal_luxurious_house_near_raya_golf_club_for_sale-51706909-1628-1.html,DHA Phase 7,Block U,block,House,20.0,5.0,6.0,75000000.0,96,71625000.0,82250000.0,113750000.0,within,0.0,high,97837176.0,https://media.zameen.com/thumbnails/299651400-400x300.jpeg
780,A Well Designed House Is Up For sale In An Ideal Location In Lahore,https://www.zameen.com/Property/askari_askari_11_a_well_designed_house_is_up_for_sale_in_an_ideal_location_in_lahore-54666945-1503-1.html,Askari 11,,area,House,10.0,5.0,5.0,57500000.0,49,50000000.0,52500000.0,60000000.0,within,0.0,high,53683712.0,https://media.zameen.com/thumbnails/306519684-400x300.jpeg
781,5 Marla Ultramodern House For Sale In Central Park B-Block Lahore,https://www.zameen.com/Property/lahore_central_park_housing_scheme_5_marla_ultramodern_house_for_sale_in_central_park_b-block_lahore-54370405-1013-1.html,Central Park,,area,House,5.0,4.0,5.0,24000000.0,250,21000000.0,23500000.0,25000000.0,within,0.0,high,24354664.0,https://media.zameen.com/thumbnails/305878913-400x300.jpeg
782,10 Marla Ultramodern Most Beautiful House For Sale In G-Block Central Park,https://www.zameen.com/Property/lahore_central_park_housing_scheme_10_marla_ultramodern_most_beautiful_house_for_sale_in_g-block_central_park-54464709-1013-1.html,Central Park,,area,House,10.0,5.0,6.0,34500000.0,163,30650000.0,40000000.0,46000000.0,within,0.0,high,37450688.0,https://media.zameen.com/thumbnails/305962186-400x300.jpeg
783,10 Marla House For Sale In G-Block Central Park Lahore Feroz Pur Road,https://www.zameen.com/Property/lahore_central_park_housing_scheme_10_marla_house_for_sale_in_g-block_central_park_lahore_feroz_pur_road-54568257-1013-1.html,Central Park,,area,House,10.0,5.0,6.0,39500000.0,163,30650000.0,40000000.0,46000000.0,within,0.0,high,38430688.0,https://media.zameen.com/thumbnails/305818947-400x300.jpeg
784,10 Marla Corner House For sale In Rs. 29000000 Only,https://www.zameen.com/Property/lahore_central_park_housing_scheme_10_marla_corner_house_for_sale_in_rs_29000000_only-54568270-1013-1.html,Central Park,,area,House,10.0,5.0,6.0,29000000.0,163,31300000.0,40000000.0,46000000.0,below,0.0735,high,38696440.0,https://media.zameen.com/thumbnails/305596826-400x300.jpeg
785,5 Marla House For Sale In BISMILLAH HOUSING SCHEME,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_house_for_sale_in_bismillah_housing_scheme-53494496-8446-1.html,Bismillah Housing Scheme,,area,House,5.0,4.0,5.0,23000000.0,97,21000000.0,24900000.000000004,26000000.0,within,0.0,high,24720744.0,https://media.zameen.com/thumbnails/304381488-400x300.jpeg
